,Movie release year,year_ceremony,ceremony,category,Actor Name,Movie name,winner
1556,2010,2011,83,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,The Kids Are All Right,False
1557,2010,2011,83,ACTOR IN A SUPPORTING ROLE,Geoffrey Rush,The King's Speech,False
1558,2010,2011,83,ACTRESS IN A LEADING ROLE,Annette Bening,The Kids Are All Right,False
1559,2010,2011,83,ACTRESS IN A LEADING ROLE,Nicole Kidman,Rabbit Hole,False
1560,2010,2011,83,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Winter's Bone,False
1561,2010,2011,83,ACTRESS IN A LEADING ROLE,Natalie Portman,Black Swan,True
1562,2010,2011,83,ACTRESS IN A LEADING ROLE,Michelle Williams,Blue Valentine,False
1563,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Fighter,False
1564,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Helena Bonham Carter,The King's Speech,False
1565,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Melissa Leo,The Fighter,True
1566,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Hailee Steinfeld,True Grit,False
1567,2010,2011,83,ACTRESS IN A SUPPORTING ROLE,Jacki Weaver,Animal Kingdom,False
1568,2011,2012,84,ACTOR IN A LEADING ROLE,Demián Bichir,A Better Life,False
1569,2011,2012,84,ACTOR IN A LEADING ROLE,George Clooney,The Descendants,False
1570,2011,2012,84,ACTOR IN A LEADING ROLE,Jean Dujardin,The Artist,True
1571,2011,2012,84,ACTOR IN A LEADING ROLE,Gary Oldman,Tinker Tailor Soldier Spy,False
1572,2011,2012,84,ACTOR IN A LEADING ROLE,Brad Pitt,Moneyball,False
1573,2011,2012,84,ACTOR IN A SUPPORTING ROLE,Kenneth Branagh,My Week with Marilyn,False
1574,2011,2012,84,ACTOR IN A SUPPORTING ROLE,Jonah Hill,Moneyball,False
1575,2011,2012,84,ACTOR IN A SUPPORTING ROLE,Nick Nolte,Warrior,False
1576,2011,2012,84,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,Beginners,True
1577,2011,2012,84,ACTOR IN A SUPPORTING ROLE,Max von Sydow,Extremely Loud & Incredibly Close,False
1578,2011,2012,84,ACTRESS IN A LEADING ROLE,Glenn Close,Albert Nobbs,False
1579,2011,2012,84,ACTRESS IN A LEADING ROLE,Viola Davis,The Help,False
1580,2011,2012,84,ACTRESS IN A LEADING ROLE,Rooney Mara,The Girl with the Dragon Tattoo,False
1581,2011,2012,84,ACTRESS IN A LEADING ROLE,Meryl Streep,The Iron Lady,True
1582,2011,2012,84,ACTRESS IN A LEADING ROLE,Michelle Williams,My Week with Marilyn,False
1583,2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Bérénice Bejo,The Artist,False
1584,2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Jessica Chastain,The Help,False
1585,2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Melissa McCarthy,Bridesmaids,False
1586,2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Janet McTeer,Albert Nobbs,False
1587,2011,2012,84,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,The Help,True
1588,2012,2013,85,ACTOR IN A LEADING ROLE,Bradley Cooper,Silver Linings Playbook,False
1589,2012,2013,85,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Lincoln,True
1590,2012,2013,85,ACTOR IN A LEADING ROLE,Hugh Jackman,Les Misérables,False
1591,2012,2013,85,ACTOR IN A LEADING ROLE,Joaquin Phoenix,The Master,False
1592,2012,2013,85,ACTOR IN A LEADING ROLE,Denzel Washington,Flight,False
1593,2012,2013,85,ACTOR IN A SUPPORTING ROLE,Alan Arkin,Argo,False
1594,2012,2013,85,ACTOR IN A SUPPORTING ROLE,Robert De Niro,Silver Linings Playbook,False
1595,2012,2013,85,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,The Master,False
1596,2012,2013,85,ACTOR IN A SUPPORTING ROLE,Tommy Lee Jones,Lincoln,False
1597,2012,2013,85,ACTOR IN A SUPPORTING ROLE,Christoph Waltz,Django Unchained,True
1598,2012,2013,85,ACTRESS IN A LEADING ROLE,Jessica Chastain,Zero Dark Thirty,False
1599,2012,2013,85,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Silver Linings Playbook,True
1600,2012,2013,85,ACTRESS IN A LEADING ROLE,Emmanuelle Riva,Amour,False
1601,2012,2013,85,ACTRESS IN A LEADING ROLE,Quvenzhané Wallis,Beasts of the Southern Wild,False
1602,2012,2013,85,ACTRESS IN A LEADING ROLE,Naomi Watts,The Impossible,False
1603,2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Amy Adams,The Master,False
1604,2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Sally Field,Lincoln,False
1605,2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Anne Hathaway,Les Misérables,True
1606,2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Helen Hunt,The Sessions,False
1607,2012,2013,85,ACTRESS IN A SUPPORTING ROLE,Jacki Weaver,Silver Linings Playbook,False
1608,2013,2014,86,ACTOR IN A LEADING ROLE,Christian Bale,American Hustle,False
1609,2013,2014,86,ACTOR IN A LEADING ROLE,Bruce Dern,Nebraska,False
1610,2013,2014,86,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Wolf of Wall Street,False
1611,2013,2014,86,ACTOR IN A LEADING ROLE,Chiwetel Ejiofor,12 Years a Slave,False
1612,2013,2014,86,ACTOR IN A LEADING ROLE,Matthew McConaughey,Dallas Buyers Club,True
1613,2013,2014,86,ACTOR IN A SUPPORTING ROLE,Barkhad Abdi,Captain Phillips,False
1614,2013,2014,86,ACTOR IN A SUPPORTING ROLE,Bradley Cooper,American Hustle,False
1615,2013,2014,86,ACTOR IN A SUPPORTING ROLE,Michael Fassbender,12 Years a Slave,False
1616,2013,2014,86,ACTOR IN A SUPPORTING ROLE,Jonah Hill,The Wolf of Wall Street,False
1617,2013,2014,86,ACTOR IN A SUPPORTING ROLE,Jared Leto,Dallas Buyers Club,True
1618,2013,2014,86,ACTRESS IN A LEADING ROLE,Amy Adams,American Hustle,False
1619,2013,2014,86,ACTRESS IN A LEADING ROLE,Cate Blanchett,Blue Jasmine,True
1620,2013,2014,86,ACTRESS IN A LEADING ROLE,Sandra Bullock,Gravity,False
1621,2013,2014,86,ACTRESS IN A LEADING ROLE,Judi Dench,Philomena,False
1622,2013,2014,86,ACTRESS IN A LEADING ROLE,Meryl Streep,August: Osage County,False
1623,2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Sally Hawkins,Blue Jasmine,False
1624,2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Jennifer Lawrence,American Hustle,False
1625,2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Lupita Nyong'o,12 Years a Slave,True
1626,2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Julia Roberts,August: Osage County,False
1627,2013,2014,86,ACTRESS IN A SUPPORTING ROLE,June Squibb,Nebraska,False
1628,2014,2015,87,ACTOR IN A LEADING ROLE,Steve Carell,Foxcatcher,False
1629,2014,2015,87,ACTOR IN A LEADING ROLE,Bradley Cooper,American Sniper,False
1630,2014,2015,87,ACTOR IN A LEADING ROLE,Benedict Cumberbatch,The Imitation Game,False
1631,2014,2015,87,ACTOR IN A LEADING ROLE,Michael Keaton,Birdman or (The Unexpected Virtue of Ignorance),False
1632,2014,2015,87,ACTOR IN A LEADING ROLE,Eddie Redmayne,The Theory of Everything,True
1633,2014,2015,87,ACTOR IN A SUPPORTING ROLE,Robert Duvall,The Judge,False
1634,2014,2015,87,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,Boyhood,False
1635,2014,2015,87,ACTOR IN A SUPPORTING ROLE,Edward Norton,Birdman or (The Unexpected Virtue of Ignorance),False
1636,2014,2015,87,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,Foxcatcher,False
1637,2014,2015,87,ACTOR IN A SUPPORTING ROLE,J.K. Simmons,Whiplash,True
1638,2014,2015,87,ACTRESS IN A LEADING ROLE,Marion Cotillard,"Two Days, One Night",False
1639,2014,2015,87,ACTRESS IN A LEADING ROLE,Felicity Jones,The Theory of Everything,False
1640,2014,2015,87,ACTRESS IN A LEADING ROLE,Julianne Moore,Still Alice,True
1641,2014,2015,87,ACTRESS IN A LEADING ROLE,Rosamund Pike,Gone Girl,False
1642,2014,2015,87,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Wild,False
1643,2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Patricia Arquette,Boyhood,True
1644,2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Laura Dern,Wild,False
1645,2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Keira Knightley,The Imitation Game,False
1646,2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Emma Stone,Birdman or (The Unexpected Virtue of Ignorance),False
1647,2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Into the Woods,False
1648,2015,2016,88,ACTOR IN A LEADING ROLE,Bryan Cranston,Trumbo,False
1649,2015,2016,88,ACTOR IN A LEADING ROLE,Matt Damon,The Martian,False
1650,2015,2016,88,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Revenant,True
1651,2015,2016,88,ACTOR IN A LEADING ROLE,Michael Fassbender,Steve Jobs,False
1652,2015,2016,88,ACTOR IN A LEADING ROLE,Eddie Redmayne,The Danish Girl,False
1653,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Christian Bale,The Big Short,False
1654,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Tom Hardy,The Revenant,False
1655,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,Spotlight,False
1656,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Mark Rylance,Bridge of Spies,True
1657,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Sylvester Stallone,Creed,False
1658,2015,2016,88,ACTRESS IN A LEADING ROLE,Cate Blanchett,Carol,False
1659,2015,2016,88,ACTRESS IN A LEADING ROLE,Brie Larson,Room,True
1660,2015,2016,88,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Joy,False
1661,2015,2016,88,ACTRESS IN A LEADING ROLE,Charlotte Rampling,45 Years,False
1662,2015,2016,88,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Brooklyn,False
1663,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Jennifer Jason Leigh,The Hateful Eight,False
1664,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Rooney Mara,Carol,False
1665,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Rachel McAdams,Spotlight,False
1666,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Alicia Vikander,The Danish Girl,True
1667,2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Steve Jobs,False
1668,2016,2017,89,ACTOR IN A LEADING ROLE,Casey Affleck,Manchester by the Sea,True
1669,2016,2017,89,ACTOR IN A LEADING ROLE,Andrew Garfield,Hacksaw Ridge,False
1670,2016,2017,89,ACTOR IN A LEADING ROLE,Ryan Gosling,La La Land,False
1671,2016,2017,89,ACTOR IN A LEADING ROLE,Viggo Mortensen,Captain Fantastic,False
1672,2016,2017,89,ACTOR IN A LEADING ROLE,Denzel Washington,Fences,False
1673,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Mahershala Ali,Moonlight,True
1674,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,Hell or High Water,False
1675,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Lucas Hedges,Manchester by the Sea,False
1676,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Dev Patel,Lion,False
1677,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Nocturnal Animals,False
1678,2016,2017,89,ACTRESS IN A LEADING ROLE,Isabelle Huppert,Elle,False
1679,2016,2017,89,ACTRESS IN A LEADING ROLE,Ruth Negga,Loving,False
1680,2016,2017,89,ACTRESS IN A LEADING ROLE,Natalie Portman,Jackie,False
1681,2016,2017,89,ACTRESS IN A LEADING ROLE,Emma Stone,La La Land,True
1682,2016,2017,89,ACTRESS IN A LEADING ROLE,Meryl Streep,Florence Foster Jenkins,False
1683,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Fences,True
1684,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Naomie Harris,Moonlight,False
1685,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Nicole Kidman,Lion,False
1686,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,Hidden Figures,False
1687,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Manchester by the Sea,False
1688,2017,2018,90,ACTOR IN A LEADING ROLE,Timothée Chalamet,Call Me by Your Name,False
1689,2017,2018,90,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Phantom Thread,False
1690,2017,2018,90,ACTOR IN A LEADING ROLE,Daniel Kaluuya,Get Out,False
1691,2017,2018,90,ACTOR IN A LEADING ROLE,Gary Oldman,Darkest Hour,True
1692,2017,2018,90,ACTOR IN A LEADING ROLE,Denzel Washington,"Roman J. Israel, Esq.",False
1693,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,The Florida Project,False
1694,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Woody Harrelson,"Three Billboards outside Ebbing, Missouri",False
1695,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Richard Jenkins,The Shape of Water,False
1696,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,All the Money in the World,False
1697,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Sam Rockwell,"Three Billboards outside Ebbing, Missouri",True
1698,2017,2018,90,ACTRESS IN A LEADING ROLE,Sally Hawkins,The Shape of Water,False
1699,2017,2018,90,ACTRESS IN A LEADING ROLE,Frances McDormand,"Three Billboards outside Ebbing, Missouri",True
1700,2017,2018,90,ACTRESS IN A LEADING ROLE,Margot Robbie,"I, Tonya",False
1701,2017,2018,90,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Lady Bird,False
1702,2017,2018,90,ACTRESS IN A LEADING ROLE,Meryl Streep,The Post,False
1703,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Mary J. Blige,Mudbound,False
1704,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Allison Janney,"I, Tonya",True
1705,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Lesley Manville,Phantom Thread,False
1706,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Laurie Metcalf,Lady Bird,False
1707,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,The Shape of Water,False
1708,2018,2019,91,ACTOR IN A LEADING ROLE,Christian Bale,Vice,False
1709,2018,2019,91,ACTOR IN A LEADING ROLE,Bradley Cooper,A Star Is Born,False
1710,2018,2019,91,ACTOR IN A LEADING ROLE,Willem Dafoe,At Eternity's Gate,False
1711,2018,2019,91,ACTOR IN A LEADING ROLE,Rami Malek,Bohemian Rhapsody,True
1712,2018,2019,91,ACTOR IN A LEADING ROLE,Viggo Mortensen,Green Book,False
1713,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Mahershala Ali,Green Book,True
1714,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Adam Driver,BlacKkKlansman,False
1715,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Sam Elliott,A Star Is Born,False
1716,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Richard E. Grant,Can You Ever Forgive Me?,False
1717,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Sam Rockwell,Vice,False
1718,2018,2019,91,ACTRESS IN A LEADING ROLE,Yalitza Aparicio,Roma,False
1719,2018,2019,91,ACTRESS IN A LEADING ROLE,Glenn Close,The Wife,False
1720,2018,2019,91,ACTRESS IN A LEADING ROLE,Olivia Colman,The Favourite,True
1721,2018,2019,91,ACTRESS IN A LEADING ROLE,Lady Gaga,A Star Is Born,False
1722,2018,2019,91,ACTRESS IN A LEADING ROLE,Melissa McCarthy,Can You Ever Forgive Me?,False
1723,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Vice,False
1724,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Marina de Tavira,Roma,False
1725,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Regina King,If Beale Street Could Talk,True
1726,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Emma Stone,The Favourite,False
1727,2018,2019,91,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Favourite,False
1728,2019,2020,92,ACTOR IN A LEADING ROLE,Antonio Banderas,Pain and Glory,False
1729,2019,2020,92,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,Once upon a Time...in Hollywood,False
1730,2019,2020,92,ACTOR IN A LEADING ROLE,Adam Driver,Marriage Story,False
1731,2019,2020,92,ACTOR IN A LEADING ROLE,Joaquin Phoenix,Joker,True
1732,2019,2020,92,ACTOR IN A LEADING ROLE,Jonathan Pryce,The Two Popes,False
1733,2019,2020,92,ACTOR IN A SUPPORTING ROLE,Tom Hanks,A Beautiful Day in the Neighborhood,False
1734,2019,2020,92,ACTOR IN A SUPPORTING ROLE,Anthony Hopkins,The Two Popes,False
1735,2019,2020,92,ACTOR IN A SUPPORTING ROLE,Al Pacino,The Irishman,False
1736,2019,2020,92,ACTOR IN A SUPPORTING ROLE,Joe Pesci,The Irishman,False
1737,2019,2020,92,ACTOR IN A SUPPORTING ROLE,Brad Pitt,Once upon a Time...in Hollywood,True
1738,2019,2020,92,ACTRESS IN A LEADING ROLE,Cynthia Erivo,Harriet,False
1739,2019,2020,92,ACTRESS IN A LEADING ROLE,Scarlett Johansson,Marriage Story,False
1740,2019,2020,92,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Little Women,False
1741,2019,2020,92,ACTRESS IN A LEADING ROLE,Charlize Theron,Bombshell,False
1742,2019,2020,92,ACTRESS IN A LEADING ROLE,Renée Zellweger,Judy,True
1743,2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Richard Jewell,False
1744,2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Laura Dern,Marriage Story,True
1745,2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Scarlett Johansson,Jojo Rabbit,False
1746,2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Florence Pugh,Little Women,False
1747,2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Margot Robbie,Bombshell,False
